1997-01-02,100000.0
1997-01-03,99898.88548058107
1997-01-06,100252.44248058107
1997-01-07,101407.51948058109
1997-01-08,101072.09348058108
1997-01-09,102005.19848058106
1997-01-10,102539.55348058107
1997-01-13,103599.50148058106
1997-01-14,105563.44048058106
1997-01-15,104414.04148058106
1997-01-16,104941.08848058106
1997-01-17,105069.39248058107
1997-01-20,105593.83648058107
1997-01-21,106360.56248058108
1997-01-22,107062.59148058108
1997-01-23,106961.43948058106
1997-01-24,105147.25848058108
1997-01-27,104179.81648058107
1997-01-28,104526.05448058106
1997-01-29,105457.61848058106
1997-01-30,106832.58548058107
1997-01-31,106869.42348058107
1997-02-03,106587.09148058108
1997-02-04,106879.58569535775
1997-02-05,104399.19569535775
1997-02-06,103937.50269535773
1997-02-07,105285.96669535774
1997-02-10,103546.94469535773
1997-02-11,103980.94469535773
1997-02-12,106667.60469535773
1997-02-13,107757.59769535776
1997-02-14,107524.54069535773
1997-02-18,108168.09969535771
1997-02-19,108487.10469535775
1997-02-20,106788.11469535776
1997-02-21,105720.66269535774
1997-02-24,106970.82669535775
1997-02-25,107145.14269535775
1997-02-26,106049.94469535774
1997-02-27,103464.19269535772
1997-02-28,103248.08669535772
1997-03-03,104520.16469535774
1997-03-04,104629.4827014694
1997-03-05,106351.31170146943
1997-03-06,105510.84970146941
1997-03-07,106288.29970146941
1997-03-10,107703.01970146941
1997-03-11,107149.13570146941
1997-03-12,106690.43570146943
1997-03-13,105041.61670146941
1997-03-14,105343.95470146943
1997-03-17,104941.11470146941
1997-03-18,103234.85270146941
1997-03-19,101689.93270146941
1997-03-20,102414.3927014694
1997-03-21,102896.20370146942
1997-03-24,103335.6207014694
1997-03-25,103888.74470146942
1997-03-26,104914.39570146939
1997-03-27,102258.78870146943
1997-03-31,100353.53170146942
1997-04-01,100875.16270146941
1997-04-02,99220.57531375648
1997-04-03,100138.61731375646
1997-04-04,101492.76131375646
1997-04-07,102037.08431375647
1997-04-08,103537.88031375647
1997-04-09,102657.81831375646
1997-04-10,101945.40031375646
1997-04-11,99368.30331375648
1997-04-14,99703.18131375647
1997-04-15,101113.77831375648
1997-04-16,101449.82431375649
1997-04-17,101816.01331375647
1997-04-18,100975.95231375645
1997-04-21,99851.68431375647
1997-04-22,100941.39231375646
1997-04-23,101565.05731375646
1997-04-24,101401.22631375646
1997-04-25,100428.76131375646
1997-04-28,101884.94331375649
1997-04-29,104703.47531375647
1997-04-30,105722.32931375646
1997-05-01,105888.82731375648
1997-05-02,107627.39818929031
1997-05-05,109167.08618929032
1997-05-06,108780.52918929033
1997-05-07,107986.52318929031
1997-05-08,108749.89918929031
1997-05-09,109282.4641892903
1997-05-12,109763.1911892903
1997-05-13,109059.5551892903
1997-05-14,109404.82618929034
1997-05-15,109769.5881892903
1997-05-16,108997.73118929031
1997-05-19,109087.84218929033
1997-05-20,110564.45818929032
1997-05-21,109823.31418929031
1997-05-22,110064.87018929033
1997-05-23,110922.5591892903
1997-05-27,111088.31818929032
1997-05-28,111049.30718929034
1997-05-29,110698.76118929031
1997-05-30,111484.83418929031
1997-06-02,110998.56918929033
1997-06-03,110416.61086126321
1997-06-04,110218.71486126323
1997-06-05,110701.64486126322
1997-06-06,112632.73486126322
1997-06-09,113275.23386126323
1997-06-10,112391.84986126321
1997-06-11,112945.97986126321
1997-06-12,114356.4918612632
1997-06-13,115481.9128612632
1997-06-16,115963.07286126324
1997-06-17,116962.72686126322
1997-06-18,116582.9598612632
1997-06-19,117840.69086126323
1997-06-20,118595.65686126324
1997-06-23,116464.61186126323
1997-06-24,118515.15886126322
1997-06-25,117815.56686126321
1997-06-26,116739.03586126326
1997-06-27,116938.49386126321
1997-06-30,116546.80686126323
1997-07-01,117455.79486126322
1997-07-02,118844.65211380713
1997-07-03,120985.87711380713
1997-07-07,120947.98911380713
1997-07-08,121868.69211380713
1997-07-09,122005.05111380713
1997-07-10,122755.22111380711
1997-07-11,124238.01811380713
1997-07-14,124568.76511380714
1997-07-15,126505.91311380712
1997-07-16,129865.13011380713
1997-07-17,128888.87311380712
1997-07-18,126356.00011380712
1997-07-21,125129.17911380713
1997-07-22,128375.36911380713
1997-07-23,129160.70911380713
1997-07-24,130021.40011380712
1997-07-25,129050.77111380713
1997-07-28,128576.80811380711
1997-07-29,129923.06811380712
1997-07-30,131263.1751138071
1997-07-31,132095.47511380713
1997-08-01,131412.80811380714
1997-08-04,131633.50221306516
1997-08-05,132704.5690696311
1997-08-06,133347.38797433933
1997-08-07,133166.23797433934
1997-08-08,130318.59897433934
1997-08-11,129842.48697433932
1997-08-12,129404.65897433934
1997-08-13,130603.45197433935
1997-08-14,131449.38297433933
1997-08-15,128753.56697433934
1997-08-18,129582.23197433929
1997-08-19,132769.79997433932
1997-08-20,135253.34897433934
1997-08-21,133570.68697433936
1997-08-22,132868.66197433934
1997-08-25,132936.42297433934
1997-08-26,131790.75497433933
1997-08-27,132037.32597433936
1997-08-28,131284.37997433933
1997-08-29,132794.82297433933
1997-09-02,135837.07497433934
1997-09-03,136329.90969100725
1997-09-04,136872.48569100723
1997-09-05,137717.20469100727
1997-09-08,138005.25069100727
1997-09-09,136702.73669100725
1997-09-10,134886.8766910073
1997-09-11,134469.20369100725
1997-09-12,135038.40169100725
1997-09-15,134700.50769100725
1997-09-16,139225.67069100725
1997-09-17,140444.95569100726
1997-09-18,141233.68069100726
1997-09-19,143027.06869100724
1997-09-22,144021.0206910073
1997-09-23,142772.54669100724
1997-09-24,140662.65369100726
1997-09-25,139682.42769100727
